,raceid,label,start,end
41207,2023011800106,T001FRV,6810,7255
41212,2022061700105,T001FRV,6290,6975
41217,2022061700105,T001FRV,7765,7970
41218,2022102100107,T001FRV,5245,5895
41224,2021090400106,T001DRONE,7460,7740
41234,2022012700105,T001FRV,6625,7425
41240,2023010200107,T001BACK,6135,6420
41241,2023010200107,T001FR,6425,6625
41746,2024011700103,T001LEFT,6080,6365
41747,2024011700103,T001FRV,6370,6875
41751,2021062900102,T001FR,24820,24920
41752,2021062900102,T001FR,24925,25490
41753,2021062900102,T001FR,26205,26485
41757,2023052300106,T001FRV,5800,6730
41771,2021062900106,T001FRV,19390,19990
41775,2022122300102,T001FR,5850,6230
41778,2022122300102,T001FR,6235,6380
41779,2022122300102,T001FR,7580,7790
41787,2022122300102,T001FR,8600,9035
41792,2022122300102,T001FR,9040,9105
41793,2022122300102,T001FR,9400,9440
41802,2023011300106,T001FRV,12310,12655
41807,2022122700102,T001FRV,5720,6020
41809,2022122700102,T001FRV,6105,6305
41824,2022122700102,T001FRV,5535,5965
41838,2021061200106,T001FRV,10465,11060
41847,2024010900106,T001FRV,6450,7140
41862,2023012200104,T001FRV,8355,8385
41863,2023012200104,T001FRV,8450,8960
41864,2023012200104,T001FRV,9055,9240
41878,2021062700102,T001FRV,7025,8055
41880,2021062700102,T001FRV,8520,8800
41891,2021062700102,T001FRV,10775,11100
41896,2023083000107,T001FRV,6560,6580
41898,2023083000107,T001FRV,6750,7240
41906,2022112400103,T001FRV,12220,12790
41914,2022112400103,T001FRV,11905,11935
41915,2022112400103,T001FRV,12220,12355
41919,2023052600106,T001FRV,8075,8405
41925,2024010900102,T001FR,6310,6660
41930,2024010900102,T001FR,6895,7300
41935,2024010900102,T001FR,8170,8665
41936,2024010900102,T001FR,8670,8675
41940,2023090200109,T001LEFT,5510,6005
41943,2023090200109,T001FRV,6010,6329
41948,2022092700103,T001LEFT,12955,13105
41949,2022092700103,T001FRV,13110,13535
41953,2022112900101,T001FR,5285,5955
41968,2022120700108,T001FRV,10275,11100
41969,2022120700108,T001FRV,11230,11795
41978,2022120700108,T001FRV,11550,12180
41988,2022022700102,T001FR,7470,7895
41993,2022022700102,T001DRONE,7900,8185
42001,2023122200102,T001FR,6980,7690
42007,2023122200102,T001FR,7695,7770
42015,2021121800105,T001FLV,12775,13055
42016,2021121800105,T001FLV,13210,13655
42020,2022111300108,T001FR,6730,6890
42021,2022111300108,T001FR,7005,7500
42025,2022111300108,T001FR,8175,8405
42029,2022090600107,T001FR,29590,29730
42030,2022090600107,T001FRV,29740,29910
42031,2022090600107,T001FR,30500,30585
42034,2023112400102,T001FRV,6160,6500
42038,2022082000104,T001FLV,6480,6585
42039,2022082000104,T001FRV,6710,6970
42044,2023122200102,T001FR,5845,6635
42045,2022082000104,T001FLV,7660,7720
42046,2023122200102,T001FR,6980,7110
42048,2023010800107,T001FRV,10210,10225
42049,2023010800107,T001FRV,10340,10460
42051,2023010800107,T001FRV,10560,10705
42056,2023122200102,T001FR,5820,6090
42059,2023020200108,T001FRV,8610,9130
42071,2022051700103,T001FRV,7265,7600
42086,2022121500104,T001LEFT,6440,6705
42091,2021102600103,T001FRV,12710,12835
42092,2022121500104,T001FRV,6710,7050
42094,2021102600103,T001FRV,13550,13625
42098,2021102600103,T001FRV,11145,11345
42101,2021102600103,T001LEFT,11350,11570
42102,2021102600103,T001FLV,11580,11740
42120,2022121500104,T001FRV,5360,6175
42121,2021092800101,T001FRV,9545,10105
42127,2021092800101,T001FRV,8135,8765
42140,2023060200106,T001FRV,6185,6695
42144,2021113000108,T001FR,12080,12480
42150,2023112900108,T001FR,6440,6675
42152,2023011700102,T001FRV,9055,9555
42156,2021110300106,T001FLV,11915,12340
42158,2021110300106,T001FRV,12390,12910
42171,2021121900104,T001FR,12625,12930
42174,2023051700101,T001FRV,6930,7750
42183,2023090900102,T001FRV,6505,7150
42203,2023010800105,T001FR,8775,9265
42205,2021120400104,T001FRV,8525,8675
42206,2021120400104,T001LEFT,8690,8825
42208,2021120400104,T001FRV,8850,9250
42217,2023021900101,T001FRV,12305,12625
42219,2022091600103,T001FRV,5570,6195
42220,2023021900101,T001FRV,12800,13630
42228,2024010100102,T001BACK,9390,9690
42229,2024010100102,T001FR,9885,9905
42232,2022111000107,T001FRV,13405,13505
42234,2023112700108,T001FRV,5900,5905
42235,2023112700108,T001FRV,6235,6715
42242,2023012900103,T001FRV,9160,9195
42245,2023012900103,T001FRV,9440,9565
42252,2022120800107,T001FRV,7570,8195
42253,2022082900106,T001FRV,9220,9880
42257,2022111200104,T001FL,6680,6850
42259,2022082900106,T001FRV,8285,8865
42272,2022120800107,T001FRV,6750,7265
42275,2022120800107,T001FRV,7450,7795
42284,2022120800107,T001FRV,6330,6470
42286,2024012700109,T001FR,6615,6620
42287,2022120800107,T001FRV,6750,6925
42292,2022112400101,T001FRV,5290,6175
42293,2022091800107,T001DRONE,11380,11900
42310,2022091800107,T001DRONE,11865,11900
42311,2023020600106,T001FR,6365,7110
42312,2023020600106,T001FR,7170,7300
42329,2023120100105,T001FR,6350,6795
42334,2023120100105,T001FR,6800,7325
42345,2023051700104,T001FRV,6900,7250
42352,2022120300108,T001FRV,18015,18480
42361,2022120300108,T001FRV,17275,17795
42362,2022120300108,T001FRV,18015,18110
42364,2022061000102,T001FRV,9840,10670
42371,2022111000108,T001FRV,6530,7210
42380,2023020500108,T001FRV,9090,9700
42404,2023020500108,T001FRV,8235,8815
42405,2023020500108,T001FRV,8920,9335
42406,2023021200102,T001FRV,6445,6985
42410,2023021200102,T001FRV,5460,5985
42411,2023021200102,T001FRV,6100,6680
42416,2022052000103,T001FRV,6590,7180
42421,2022052000103,T001FRV,8705,9270
42425,2023120100106,T001FR,6580,6880
42426,2023120100106,T001FR,6885,6940
42430,2023091200106,T001FRV,5990,6750
42434,2022091000107,T001FRV,10470,10830
42442,2021112600102,T001FRV,8085,8820
42446,2022120400107,T001FRV,7190,7425
42450,2022120400107,T001FRV,7610,7755
42453,2022120400107,T001FRV,7760,8015
42454,2022120400107,T001FRV,8255,8435
42459,2022120400107,T001FRV,12445,12990
42463,2022120400107,T001FRV,9860,10155
42464,2022120400107,T001LEFT,10160,10260
42465,2022120400107,T001FRV,10265,10950
42466,2022120400107,T001FRV,12405,12675
42477,2023022600102,T001LEFT,5780,5820
42482,2023022600102,T001FRV,5825,6535
42483,2023022600102,T001FRV,6690,7290
42490,2023022600102,T001FRV,7045,7875
42494,2023120200106,T001FRV,7795,8295
42498,2023120200106,T001FRV,6940,7090
42500,2023120200106,T001FRV,7160,7375
42502,2023120200106,T001FRV,7795,7920
42507,2022010600102,T001FR,8220,8560
42563,2023012600107,T001BACK,8620,8790
42628,2021091700104,T001FRV,6600,6610
42629,2021091700104,T001FR,6615,7250
42653,2023012100106,T001FRV,7030,7610
42655,2024011800102,T001FRV,11465,12095
42667,2023012100106,T001FRV,7365,8060
42672,2023012100106,T001FRV,8725,8755
42686,2021120800104,T001FR,10415,11030
42687,2021120800104,T001FR,11495,11765
42709,2023050600105,T001FRV,12695,13270
42720,2022121500105,T001FRV,5230,5780
42764,2024022000103,T001FRV,7110,7500
42782,2024012500102,T001FRV,6055,6170
42783,2023012400104,T001BACK,9815,10150
42784,2023012400104,T001FR,10155,10350
42788,2023012400104,T001BACK,9620,10035
42793,2022011500108,T001FRV,6840,6875
42796,2022011500108,T001FRV,7170,7385
42810,2023020200107,T001FRV,10540,11045
42829,2023012300101,T001FRV,7710,8100
42833,2021123000106,T001FRV,22540,23065
42839,2023020400101,T001FRV,10925,11435
42840,2021121900104,T001FR,9855,10410
42842,2021090300104,T001FR,6935,7245
42850,2023111000103,T001FRV,11420,11945
42855,2023111000103,T001FRV,12165,12230
42873,2023111000103,T001FRV,7955,8440
42878,2023111000103,T001FRV,9065,9130
42892,2023111000103,T001FRV,6690,7245
42902,2023111000103,T001FRV,8020,8170
42905,2022030500110,T001FRV,19115,19255
42915,2023111900107,T001FRV,6250,6645
42930,2023022100102,T001FRV,5340,5765
42936,2023022100102,T001FRV,6310,6385
43473,2021120900106,T001FRV,11770,12610
43481,2022122700108,T001FRV,6485,6770
43483,2024010600104,T001FRV,5625,6590
43484,2024010600104,T001FRV,6770,7055
43498,2024010600104,T001FRV,6810,7700
43514,2024010600106,T001BACK,5945,6205
43515,2024010600106,T001FR,6210,6510
43518,2024010600106,T001FR,6515,6600
43528,2022082900105,T001FRV,8285,9020
43533,2022020300105,T001FRV,8075,8755
43539,2022020300105,T001FRV,7085,7635
43540,2022020300105,T001FRV,8075,8130
43552,2022040800104,T001FRV,6605,7195
43559,2022040800104,T001FRV,6605,6835
43561,2022011000107,T001FR,16050,16775
43562,2022011000107,T001FR,16780,16830
43571,2022021300108,T001FRV,10125,10685
43573,2022021300108,T001DRONE,10690,11010
43580,2022022400105,T001BACK,9790,10115
43581,2022022400105,T001FR,10120,10520
43582,2022022400105,T001FR,10525,10615
43588,2023110200105,T001FRV,12160,12775
43593,2023110200105,T001FRV,10530,10590
43596,2023110200105,T001FRV,10980,11270
43597,2023110200105,T001LEFT,11275,11590
43600,2023110200105,T001FRV,11595,11835
43601,2023110200105,T001LEFT,12000,12140
43606,2022112500103,T001FRV,9035,9725
43613,2022040500104,T001FRV,12095,12250
43614,2022040500104,T001LEFT,12255,12500
43615,2022040500104,T001FRV,12505,12980
43623,2022021200105,T001FRV,9345,10540
43631,2022021200105,T001FRV,13370,14220
43635,2022021200105,T001FRV,11480,11970
43636,2022021200105,T001FRV,12175,12505
43637,2022021200105,T001FRV,12890,13665
43638,2023020800104,T001FR,6420,6885
43642,2023020800104,T001FR,9620,10165
43643,2023020800104,T001FR,10170,10180
43647,2023020800104,T001BACK,9365,9480
43648,2023020800104,T001FR,9620,9740
43649,2022102900101,T001FR,11570,12170
43650,2022102900101,T001FR,12175,12220
43654,2022011100107,T001FRV,9420,10020
43658,2022012200107,T001FRV,11095,11830
43659,2022012200107,T001FRV,12215,12310
43664,2022012200107,T001FRV,7740,8320
43665,2022012200107,T001FRV,8650,8795
43670,2022012200107,T001FRV,6500,7060
43673,2021061100101,T001FRV,16090,16555
43674,2021061100101,T001FRV,16375,17230
43678,2022122100106,T001FRV,20305,20490
43679,2022122100106,T001FRV,20610,20870
43686,2023020400107,T001FRV,5120,6080
43690,2022012500102,T001FR,10465,10485
43691,2022012500102,T001FR,7415,7745
43692,2022012500102,T001BACK,7790,7810
43693,2022012500102,T001FR,7815,7940
43694,2022012500102,T001FR,8375,8520
43699,2022030500107,T001FR,14110,14490
43700,2022030500107,T001FR,14495,14505
43704,2024012000103,T001FRV,6110,6840
43708,2024021000109,T001FRV,9785,9935
43710,2024021000109,T001FRV,10115,10655
43717,2024021000109,T001FRV,5700,6320
43721,2024021000109,T001FRV,8470,8750
43722,2024021000109,T001FRV,9210,9220
43724,2022062600104,T001DRONE,6655,7030
43732,2022082700107,T001FRV,18065,18420
43733,2022082700107,T001LEFT,17825,18060
43738,2023122400110,T001FRV,5885,6440
43745,2023101300103,T001FRV,6625,7305
43749,2022112100101,T001FRV,5840,6370
43753,2021121300102,T001FR,8905,9355
43754,2021121300102,T001FR,9545,9745
43755,2021121300102,T001FR,9935,10025
43763,2021121000107,T001FR,7095,7440
43764,2021121000107,T001FR,7730,7880
43767,2021050900101,T001FR,7120,7680
43768,2021050900101,T001FR,7685,7715
43773,2023011300102,T001FRV,12460,12815
43777,2021050700103,T001LEFT,10320,10555
43778,2021050700103,T001FRV,10560,11180
43782,2022062100108,T001BACK,5160,5365
43783,2022062100108,T001FR,5960,6160
43784,2022062100108,T001FR,6280,6555
43785,2023013000101,T001FRV,6980,7595
43789,2023013000101,T001FRV,6130,6820
43790,2023013000101,T001FRV,6980,7145
43802,2023091500101,T001FRV,7020,7770
43806,2024010300105,T001FRV,7155,7720
43810,2022110300105,T001FRV,7355,7890
43815,2022110300105,T001LEFT,15485,15725
43816,2022110300105,T001FRV,15730,16165
43820,2022110300105,T001FRV,5940,6515
43821,2022110300105,T001FRV,6760,7120
43822,2022110300105,T001FRV,7355,7480
43827,2022110300105,T001LEFT,5780,5935
43828,2022110300105,T001FRV,5940,6140
43830,2023090200108,T001LEFT,6055,6310
43831,2023090200108,T001FRV,6315,6690
43843,2024012100105,T001FR,7515,7895
43844,2024012100105,T001FR,7900,8005
43851,2023120500108,T001BACK,22800,23115
43854,2023120500108,T001FR,23120,23460
43856,2023120500108,T001FR,23525,24385
43859,2023120500108,T001FR,24395,24559
43873,2023120500108,T001FR,6795,7105
43874,2023120500108,T001FR,7110,7325
43875,2023120500108,T001FRONT,7780,8270
43876,2023120500108,T001FL,8495,8865
43880,2023120500108,T001FR,8660,9005
43881,2023120500108,T001FR,12305,13150
43882,2023120500108,T001FR,13320,13610
43886,2023120500108,T001BACK,20755,20965
43887,2023120500108,T001FR,20970,21300
43888,2023120500108,T001FR,21305,21380
43889,2023120500108,T001FRONT,21795,22230
43890,2023120500108,T001FL,22480,22960
43894,2023120500108,T001FR,13385,13610
43895,2023120500108,T001FR,13730,14070
43896,2023120500108,T001FR,14145,14605
43897,2023120500108,T001FRONT,14765,15170
43898,2023120500108,T001BACK,15515,15845
43902,2023120500108,T001FR,16240,16545
43903,2022110800106,T001FRV,10600,10915
43904,2022110800106,T001FRV,11015,11515
43908,2022110800106,T001FRV,11270,11940
43912,2021062700106,T001FRV,8215,8350
43913,2021062700106,T001FRV,8360,8650
43914,2021062700106,T001FRV,8790,8985
43915,2021062700106,T001FRV,10055,10200
43919,2022041500103,T001FRV,9790,9930
43920,2022041500103,T001FRV,10115,10515
43921,2022041500103,T001FRV,10705,10940
43926,2021123000105,T001FRV,12430,13285
43930,2021123000105,T001FRV,10115,11135
43931,2021123000105,T001BACK,11400,11915
43932,2021123000105,T001FRV,12235,12715
43936,2022121200104,T001FRV,7090,7785
43940,2023122200105,T001FRV,5995,6790
43944,2023122600104,T001FRV,6085,6600
43948,2022112800108,T001BACK,11195,11420
43949,2022112800108,T001FR,11425,11685
43953,2023021900108,T001FRV,5525,5950
43957,2021122200101,T001FRV,7250,8015
43961,2022012900105,T001FRV,6855,6985
43962,2022012900105,T001FRV,6990,7625
43963,2022012900105,T001FRV,7630,7670
43967,2023022800103,T001FRV,6170,6890
43971,2023022400107,T001FRV,5425,5900
43975,2023120200102,T001LEFT,7330,7575
43976,2023120200102,T001FRV,7580,7895
43980,2024021800104,T001FR,5910,6220
43981,2024021800104,T001LEFT,6225,6325
43982,2024021800104,T001FR,6330,6640
43986,2023020500104,T001FR,5490,6070
43990,2022112400105,T001FRV,10175,10910
43994,2023012600106,T001FRV,10405,10995
44003,2022091300102,T001FR,6070,6600
44008,2022091300102,T001FR,5235,5735
44011,2022091300102,T001FR,6070,6175
44018,2023112300101,T001FRV,6395,6690
44020,2023112300101,T001FRV,7835,8600
44025,2023112300101,T001FRV,6445,7550
44026,2023112300101,T001FRV,7835,8015
44031,2023030200103,T001FRV,5930,6540
44032,2023030200103,T001FRV,6555,6980
44036,2023030200103,T001FRV,5110,5670
44037,2023030200103,T001FRV,5800,6160
44044,2023030200103,T001FRV,6755,7415
44051,2021062500105,T001FRV,6995,7730
44055,2021111300106,T001FR,12330,12965
44060,2021111300106,T001FR,13170,13915
44067,2021111300106,T001FR,12785,12965
44068,2021111300106,T001FR,13170,13320
44069,2024021000108,T001FRV,5900,6375
44070,2024021000108,T001FRV,6165,7020
44075,2022032500101,T001FRV,6785,7230
44079,2024021400108,T001FRV,6680,6790
44080,2024021400108,T001FRV,6990,7485
44084,2024021400108,T001LEFT,5430,5795
44086,2024021400108,T001LEFT,5800,6055
44087,2021092300103,T001FRV,10540,11235
44091,2021121000105,T001FRV,6715,7435
44095,2021120400105,T001FL,10825,11285
44099,2021120400105,T001FRV,8915,8980
44100,2021120400105,T001FRV,9200,9865
44101,2021120400105,T001LEFT,9870,10125
44102,2021120400105,T001FRV,10330,10665
44111,2022011500103,T001FRV,6420,6515
44114,2022011500103,T001LEFT,6520,7095
44117,2022011500103,T001FRV,7100,7370
44118,2022011500103,T001LEFT,7375,7970
44126,2022011500103,T001LEFT,7690,8065
44127,2022011500103,T001FRV,8070,8390
44138,2023020600103,T001FR,5855,6235
44140,2023020600103,T001FR,11240,11495
44147,2023020600103,T001FR,11280,11835
44156,2022122500107,T001FRV,5245,6005
44158,2022122500107,T001FRV,6095,6970
44163,2022122500107,T001FRV,6725,7350
44174,2022030500109,T001FRV,15115,15985
44186,2022091600106,T001FR,13650,14105
44202,2022021400106,T001FR,16020,16975
44208,2022062400101,T001LEFT,7110,7390
44212,2022062400101,T001FRV,7395,8075
44222,2021120700105,T001FRV,7880,8275
44224,2021120700105,T001FRV,9180,10320
44230,2021120700105,T001FRV,8035,8785
44231,2021120700105,T001FRV,8950,9475
44247,2023092200106,T001FRV,6650,7340
44255,2021122500101,T001FRV,10720,11040
44256,2021122500101,T001FRV,10765,11520
44260,2021112500101,T001FRV,8490,8540
44265,2021112500101,T001FRV,7030,8070
44282,2021052800101,T001FRV,7355,7580
44294,2023011700101,T001FRV,5215,6360
44303,2023011700101,T001LEFT,7760,7955
44311,2023011700101,T001FRV,7960,8275
44333,2023091700106,T001FR,9100,9235
44335,2023091700106,T001DRONE,9240,9650
44347,2023091700106,T001FRV,9655,9755
44349,2023091700106,T001DRONE,8435,8870
44350,2023091700106,T001FRV,9100,9120
44358,2023091700106,T001DRONE,5695,5795
44359,2023091700106,T001FRV,5800,6015
44360,2023091700106,T001DRONE,6020,6275
44366,2023091700106,T001FRV,7535,7950
44368,2023091700106,T001DRONE,7955,8140
44369,2023091700106,T001DRONE,8435,8535
44378,2023091700106,T001DRONE,6620,7205
44380,2023091700106,T001FRV,7535,7660
44387,2022090200101,T001FRV,5700,6370
44393,2021092400103,T001FR,7135,7630
44398,2021092400103,T001FR,6660,6960
44399,2021092400103,T001FR,7135,7285
44401,2022022100101,T001FRV,9340,10155
44409,2022022100101,T001FRV,9150,9635
44414,2022022100101,T001FRV,8660,9410
44415,2022022100101,T001FRV,7980,8590
44421,2022020900103,T001LEFT,6890,7085
44422,2022020900103,T001FRV,7090,7515
44426,2022011800102,T001FR,8200,8405
44427,2022011800102,T001FR,8410,8945
44432,2022011800102,T001FR,7370,7715
44443,2023050600105,T001FRV,10025,10485
44444,2023050600105,T001FRV,10855,11075
44447,2023050600105,T001FRV,11645,11980
44448,2023050600105,T001FRV,12375,12940
44455,2022062800107,T001FRV,11740,12560
44456,2022062800107,T001LEFT,12565,12855
44471,2023101700101,T001FRV,7690,8340
44475,2023101700101,T001FRV,5855,6430
44476,2023101700101,T001FRV,6550,6870
44483,2023101700101,T001FRV,6645,7270
44484,2023101700101,T001LEFT,7275,7580
44494,2023112400104,T001FRV,7020,7650
44500,2021110200107,T001LEFT,7565,7875
44501,2021110200107,T001FRV,7880,8250
44502,2021110200107,T001FRV,8365,8810
44510,2021110200107,T001FRV,8540,9310
44514,2021110200107,T001LEFT,6740,7225
44515,2021110200107,T001LEFT,7370,7840
44516,2023123100109,T001DRONE,6745,7185
44517,2023123100109,T001FRV,7190,7345
44521,2024010800105,T001LEFT,7180,7330
44522,2024010800105,T001FRV,7335,7730
44526,2023050200102,T001FRV,5805,6565
44533,2022022200101,T001LEFT,6975,7205
44536,2022022200101,T001LEFT,7210,7320
44537,2022022200101,T001FRV,7325,7615
44541,2022110700105,T001FRV,7440,7560
44544,2022120400106,T001FRV,9030,9675
44548,2024010300106,T001FRV,5860,6525
44552,2022112200104,T001FRV,6400,7160
44567,2024020300102,T001LEFT,5745,5995
44569,2024020300102,T001FRV,6000,6040
44573,2022010200103,T001DRONE,11435,11820
44574,2022010200103,T001FRV,11825,11905
44581,2022010200103,T001DRONE,10255,10680
44582,2022010200103,T001FRV,10685,10720
44588,2022041900102,T001FRV,10340,10960
44602,2024013000107,T001LEFT,6390,6405
44603,2024013000107,T001LEFT,6410,6565
44606,2024013000107,T001FRV,6570,7115
44609,2024013000107,T001LEFT,7120,7340
44620,2024013000107,T001FRV,9675,10330
44626,2024010100107,T001FRV,6200,7015
44641,2023061600101,T001FRV,10020,10420
44646,2023061600101,T001FRV,6635,6930
44647,2023061600101,T001FRV,7295,7675
44648,2022013000107,T001DRONE,8195,8555
44649,2022013000107,T001DRONE,10520,10745
44650,2022013000107,T001DRONE,10915,11270
44654,2022013000107,T001DRONE,9765,9965
44655,2022013000107,T001DRONE,8260,8770
44656,2022013000107,T001FRV,8775,9215
44657,2022013000107,T001DRONE,9765,9770
44661,2023120200104,T001FRV,6995,7055
44662,2023120200104,T001FRV,7225,7885
